"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"South Carolina"	"45"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	148	331232	44.682	37.483	51.880	3.673	46.450	38.446	54.453	4.084
	"South Carolina"	"45"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	182585	Unreliable	5.424	14.907	2.258	Unreliable	6.120	18.036	2.801
	"South Carolina"	"45"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	169659	Unreliable	4.080	13.103	2.125	Unreliable	4.058	13.718	2.240
	"South Carolina"	"45"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	79	175170	45.099	35.705	56.207	5.074	45.533	35.358	57.724	5.513
	"South Dakota"	"46"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	39	438696	8.890	6.322	12.153	1.424	9.190	6.437	12.723	1.529
	"South Dakota"	"46"	"Small Metro"	"4"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	14	16897	Unreliable	45.298	139.017	22.144	Unreliable	37.353	119.962	19.745
	"South Dakota"	"46"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	154	433134	35.555	29.939	41.170	2.865	35.933	30.112	41.753	2.970
	"South Dakota"	"46"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	257561	Unreliable	4.142	11.045	1.647	Unreliable	4.794	13.176	2.006
	"South Dakota"	"46"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	83	253728	32.712	26.055	40.552	3.591	32.331	25.556	40.350	3.668
	"South Dakota"	"46"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	34	53445	63.617	44.057	88.898	10.910	56.990	38.981	80.452	10.110
	"South Dakota"	"46"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	69	50838	135.725	105.602	171.768	16.339	119.296	91.872	152.339	14.924
	"South Dakota"	"46"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	59	194982	30.259	23.035	39.032	3.939	33.225	24.660	43.803	4.682
	"Tennessee"	"47"	"Large Central Metro"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	22	893316	2.463	1.543	3.729	0.525	2.331	1.443	3.563	0.507
	"Tennessee"	"47"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	107	982797	10.887	8.824	12.950	1.053	10.646	8.537	12.754	1.076
	"Tennessee"	"47"	"Large Central Metro"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	94	730850	12.862	10.394	15.740	1.327	12.390	9.950	15.247	1.313
	"Tennessee"	"47"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	20	120358	16.617	10.150	25.664	3.716	24.043	9.666	49.538	9.197
	"Tennessee"	"47"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	291	908029	32.047	28.365	35.730	1.879	31.522	27.788	35.256	1.905
	"Tennessee"	"47"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	126	1321813	9.532	7.868	11.197	0.849	9.478	7.780	11.176	0.866
	"Tennessee"	"47"	"Large Fringe Metro"	"2"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	24	140019	17.141	10.982	25.504	3.499	14.554	9.325	21.654	2.997
	"Tennessee"	"47"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	470	1249747	37.608	34.208	41.008	1.735	37.840	34.338	41.343	1.787
	"Tennessee"	"47"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	177	1810900	9.774	8.334	11.214	0.735	9.830	8.307	11.353	0.777
	"Tennessee"	"47"	"Medium Metro"	"3"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	32	188472	16.979	11.613	23.969	3.001	16.272	10.898	23.369	3.000
	"Tennessee"	"47"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	636	1691953	37.590	34.668	40.511	1.491	37.841	34.807	40.876	1.548
	"Tennessee"	"47"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	58	627573	9.242	7.018	11.947	1.214	9.523	7.113	12.489	1.314
	"Tennessee"	"47"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	208	579749	35.878	31.002	40.753	2.488	36.101	31.016	41.186	2.595
	"Tennessee"	"47"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	114	995217	11.455	9.352	13.558	1.073	11.619	9.378	13.860	1.143
	"Tennessee"	"47"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	402	926643	43.382	39.142	47.623	2.164	44.171	39.669	48.673	2.297
	"Tennessee"	"47"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	88	714526	12.316	9.878	15.174	1.313	13.242	10.500	16.480	1.482
	"Tennessee"	"47"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	80408	Unreliable	7.711	26.069	4.308	Unreliable	7.108	24.031	4.012
	"Tennessee"	"47"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	313	691755	45.247	40.234	50.260	2.558	46.711	41.317	52.105	2.752
	"Texas"	"48"	"Large Central Metro"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	52	1127947	4.610	3.443	6.046	0.639	4.708	3.495	6.207	0.665
	"Texas"	"48"	"Large Central Metro"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	93	2676618	3.475	2.804	4.257	0.360	3.388	2.728	4.160	0.354
	"Texas"	"48"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	179	5338266	3.353	2.862	3.844	0.251	3.048	2.591	3.505	0.233
	"Texas"	"48"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	698	6302146	11.076	10.254	11.897	0.419	11.217	10.355	12.078	0.440
	"Texas"	"48"	"Large Central Metro"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	135	1061734	12.715	10.570	14.860	1.094	13.137	10.818	15.456	1.183
	"Texas"	"48"	"Large Central Metro"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	311	2282032	13.628	12.114	15.143	0.773	13.183	11.653	14.713	0.781
	"Texas"	"48"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	748	5424141	13.790	12.802	14.778	0.504	13.044	12.043	14.044	0.511
	"Texas"	"48"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	2184	6097716	35.817	34.315	37.319	0.766	35.741	34.200	37.282	0.786
	"Texas"	"48"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Texas"	"48"	"Large Fringe Metro"	"2"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	13	413297	Unreliable	1.675	5.379	0.872	Unreliable	1.678	5.390	0.883
	"Texas"	"48"	"Large Fringe Metro"	"2"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19	612517	Unreliable	1.868	4.844	0.712	Unreliable	1.784	4.627	0.683
	"Texas"	"48"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	45	1330385	3.382	2.467	4.526	0.504	3.118	2.247	4.214	0.482
	"Texas"	"48"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	384	3838308	10.004	9.004	11.005	0.511	9.945	8.917	10.973	0.524
	"Texas"	"48"	"Large Fringe Metro"	"2"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	43	371911	11.562	8.367	15.574	1.763	11.746	8.429	15.934	1.835
	"Texas"	"48"	"Large Fringe Metro"	"2"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	90	564077	15.955	12.830	19.612	1.682	15.748	12.468	19.627	1.770
	"Texas"	"48"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	181	1351933	13.388	11.438	15.339	0.995	12.878	10.852	14.904	1.034
	"Texas"	"48"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1360	3678682	36.970	35.005	38.935	1.002	37.337	35.297	39.376	1.041
	"Texas"	"48"	"Medium Metro"	"3"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19	362964	Unreliable	3.152	8.175	1.201	Unreliable	2.758	7.152	1.060
	"Texas"	"48"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	111	3103236	3.577	2.911	4.242	0.340	3.479	2.824	4.133	0.334
	"Texas"	"48"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	204	1649493	12.367	10.670	14.065	0.866	13.371	11.454	15.287	0.978
	"Texas"	"48"	"Medium Metro"	"3"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	10	95342	Unreliable	5.030	19.289	3.317	Unreliable	4.833	18.536	3.229
	"Texas"	"48"	"Medium Metro"	"3"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	61	377587	16.155	12.357	20.752	2.068	14.899	11.313	19.260	1.952
	"Texas"	"48"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	429	2870239	14.946	13.532	16.361	0.722	14.832	13.392	16.272	0.735
	"Texas"	"48"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	689	1632180	42.213	39.061	45.366	1.608	42.318	39.045	45.591	1.670
	"Texas"	"48"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	19	481744	Unreliable	2.375	6.159	0.905	Unreliable	1.969	5.250	0.781
	"Texas"	"48"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	174	1340568	12.980	11.051	14.908	0.984	13.690	11.552	15.829	1.091
	"Texas"	"48"	"Small Metro"	"4"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	35	227939	15.355	10.695	21.355	2.595	15.585	10.660	22.001	2.762
	"Texas"	"48"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	90	509881	17.651	14.194	21.696	1.861	17.020	13.410	21.303	1.953
	"Texas"	"48"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	542	1286996	42.114	38.568	45.659	1.809	43.054	39.290	46.818	1.920
	"Texas"	"48"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	26	640050	4.062	2.654	5.952	0.797	3.955	2.559	5.838	0.793
	"Texas"	"48"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	103	1065885	9.663	7.797	11.530	0.952	10.341	8.220	12.462	1.082
	"Texas"	"48"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	26	190723	13.632	8.905	19.975	2.674	13.363	8.562	19.883	2.716
	"Texas"	"48"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	131	686751	19.075	15.809	22.342	1.667	19.038	15.701	22.376	1.703
	"Texas"	"48"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	519	1047229	49.559	45.296	53.823	2.175	49.356	44.884	53.828	2.282
	"Texas"	"48"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	13	378992	Unreliable	1.826	5.866	0.951	Unreliable	1.909	6.130	1.004
	"Texas"	"48"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	139	1149518	12.092	10.082	14.102	1.026	13.746	11.275	16.217	1.261
	"Texas"	"48"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	18	142769	Unreliable	7.472	19.926	2.972	Unreliable	7.427	20.413	3.074
	"Texas"	"48"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	83	450441	18.426	14.676	22.842	2.023	18.558	14.693	23.129	2.094
	"Texas"	"48"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	465	1121629	41.458	37.689	45.226	1.923	43.255	38.996	47.514	2.173
	"Utah"	"49"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	154	977283	15.758	13.269	18.247	1.270	16.158	13.569	18.747	1.321
	"Utah"	"49"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	47	195002	24.102	17.709	32.051	3.516	21.861	15.688	29.657	3.434
	"Utah"	"49"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	491	959619	51.166	46.640	55.692	2.309	51.985	47.319	56.652	2.381
	"Utah"	"49"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	59824	38.446	24.371	57.688	8.017	42.963	26.595	65.673	9.458
	"Utah"	"49"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	137444	Unreliable	3.489	13.380	2.301	Unreliable	3.654	14.014	2.447
	"Utah"	"49"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	166	1154684	14.376	12.189	16.563	1.116	15.188	12.839	17.538	1.199
	"Utah"	"49"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	33	143734	22.959	15.804	32.243	3.997	19.138	12.912	27.320	3.479
	"Utah"	"49"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	466	1148979	40.558	36.875	44.240	1.879	40.998	37.182	44.814	1.947
	"Utah"	"49"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	40	286624	13.956	9.970	19.004	2.207	16.785	11.818	23.136	2.757
	"Utah"	"49"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	26350	Unreliable	18.199	69.793	12.001	Unreliable	17.120	65.656	11.573
	"Utah"	"49"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	111	274774	40.397	32.882	47.912	3.834	42.718	34.454	50.982	4.216
	"Utah"	"49"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	22	172705	12.738	7.983	19.286	2.716	12.267	7.593	18.751	2.680
	"Utah"	"49"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	85	174632	48.674	38.879	60.186	5.279	48.718	38.689	60.552	5.405
	"Utah"	"49"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	19	139124	Unreliable	8.222	21.327	3.133	Unreliable	7.821	21.495	3.222
	"Utah"	"49"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	86	143459	59.947	47.950	74.034	6.464	62.992	50.099	78.189	6.945
	"Vermont"	"50"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	260586	8.826	5.595	13.244	1.840	9.277	5.743	14.181	2.001
	"Vermont"	"50"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	63	246933	25.513	19.605	32.642	3.214	24.542	18.682	31.657	3.198
	"Vermont"	"50"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	307044	6.514	3.979	10.060	1.457	7.533	4.388	12.061	1.828
	"Vermont"	"50"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	107	292530	36.577	29.647	43.508	3.536	38.312	30.552	46.073	3.959
	"Vermont"	"50"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	199676	11.519	7.302	17.284	2.402	11.053	6.751	17.070	2.495
	"Vermont"	"50"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	85	194702	43.656	34.871	53.982	4.735	45.343	35.842	56.591	5.146
	"Virginia"	"51"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	78	917317	8.503	6.721	10.612	0.963	8.266	6.479	10.393	0.967
	"Virginia"	"51"	"Large Central Metro"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	60	403747	14.861	11.340	19.129	1.919	16.096	12.057	21.055	2.211
	"Virginia"	"51"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	18	130278	Unreliable	8.189	21.836	3.257	Unreliable	6.921	28.734	5.059
	"Virginia"	"51"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	241	931737	25.866	22.600	29.131	1.666	26.089	22.705	29.473	1.727
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	32	583729	5.482	3.750	7.739	0.969	5.582	3.793	7.923	1.006
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	38	1198810	3.170	2.243	4.351	0.514	3.225	2.271	4.445	0.530
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12	489864	Unreliable	1.266	4.279	0.707	Unreliable	1.093	3.694	0.611
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	309	3322104	9.301	8.264	10.338	0.529	9.399	8.316	10.482	0.552
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	57	511735	11.139	8.436	14.431	1.475	10.891	8.227	14.143	1.450
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	143	1052759	13.583	11.357	15.810	1.136	13.745	11.403	16.087	1.195
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	46	519893	8.848	6.478	11.802	1.305	7.814	5.699	10.455	1.162
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1011	3209121	31.504	29.562	33.446	0.991	31.256	29.274	33.238	1.011
	"Virginia"	"51"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	76	716009	10.614	8.363	13.286	1.218	11.116	8.632	14.092	1.347
	"Virginia"	"51"	"Medium Metro"	"3"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	102809	Unreliable	8.896	25.273	3.891	Unreliable	9.199	27.110	4.208
	"Virginia"	"51"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	287	659852	43.495	38.462	48.527	2.567	43.816	38.476	49.156	2.724
	"Virginia"	"51"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	70	843349	8.300	6.470	10.487	0.992	8.577	6.591	10.974	1.081
	"Virginia"	"51"	"Small Metro"	"4"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	80298	Unreliable	6.839	24.511	4.130	Unreliable	6.138	22.002	3.737
	"Virginia"	"51"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	251	794193	31.604	27.694	35.514	1.995	31.662	27.589	35.734	2.078
	"Virginia"	"51"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	37	263429	14.046	9.889	19.360	2.309	13.868	9.485	19.577	2.462
	"Virginia"	"51"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	66873	Unreliable	7.171	27.500	4.729	Unreliable	8.934	34.262	6.001
	"Virginia"	"51"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	119	247573	48.067	39.430	56.703	4.406	47.677	38.557	56.796	4.653
	"Virginia"	"51"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	100	778856	12.839	10.323	15.356	1.284	12.981	10.199	15.762	1.419
	"Virginia"	"51"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	25	182382	13.707	8.871	20.235	2.741	13.997	8.968	20.826	2.857
	"Virginia"	"51"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	315	750323	41.982	37.346	46.618	2.365	42.287	37.316	47.259	2.536
	"Washington"	"53"	"Large Central Metro"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	28	532660	5.257	3.493	7.597	0.993	5.277	3.478	7.678	1.017
	"Washington"	"53"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	127	1739255	7.302	6.032	8.572	0.648	7.132	5.848	8.416	0.655
	"Washington"	"53"	"Large Central Metro"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	59	482945	12.217	9.300	15.759	1.590	12.829	9.691	16.659	1.717
	"Washington"	"53"	"Large Central Metro"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	26	184706	14.076	9.195	20.625	2.761	13.487	8.728	19.910	2.681
	"Washington"	"53"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	28	199782	14.015	9.313	20.256	2.649	13.065	8.371	19.440	2.682
	"Washington"	"53"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	486	1741398	27.909	25.427	30.390	1.266	27.843	25.287	30.399	1.304
	"Washington"	"53"	"Large Fringe Metro"	"2"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	14	264996	Unreliable	2.888	8.864	1.412	Unreliable	2.966	9.103	1.469
	"Washington"	"53"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	233	1965168	11.856	10.334	13.379	0.777	11.338	9.826	12.849	0.771
	"Washington"	"53"	"Large Fringe Metro"	"2"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	14	30878	Unreliable	24.788	76.072	12.118	Unreliable	23.018	70.641	11.451
	"Washington"	"53"	"Large Fringe Metro"	"2"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	44	221248	19.887	14.450	26.698	2.998	20.027	14.434	27.070	3.080
	"Washington"	"53"	"Large Fringe Metro"	"2"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	38	145142	26.181	18.527	35.936	4.247	22.981	16.181	31.676	3.771
	"Washington"	"53"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	49	192399	25.468	18.841	33.670	3.638	21.293	15.589	28.402	3.155
	"Washington"	"53"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	674	1919958	35.105	32.455	37.755	1.352	35.393	32.652	38.133	1.398
